id,algorithm,stage,intervention,process,accuracy,recall,selection_rate,sensitivity,specificity,precision,num_positives,error_rate,error_rate_difference,error_rate_ratio,false_discovery_rate,false_discovery_rate_difference,false_discovery_rate_ratio,false_negative_rate,false_negative_rate_difference,false_negative_rate_ratio,false_omission_rate,false_omission_rate_difference,false_omission_rate_ratio,false_positive_rate,false_positive_rate_difference,false_positive_rate_ratio,generalized_entropy_index,generalized_false_negative_rate,generalized_false_positive_rate,generalized_true_negative_rate,generalized_true_positive_rate,negative_predictive_value,num_false_negatives,num_false_positives,num_generalized_false_negatives,num_generalized_false_positives,num_generalized_true_negatives,num_pred_negatives,num_pred_positives,num_true_negatives,num_true_positives,positive_predictive_value,average_abs_odds_difference,average_odds_difference,between_all_groups_coefficient_of_variation,between_all_groups_generalized_entropy_index,between_all_groups_theil_index,between_group_coefficient_of_variation,between_group_generalized_entropy_index,between_group_theil_index,coefficient_of_variation,differential_fairness_bias_amplification,disparate_impact,equal_opportunity_difference,equalized_odds_difference,average_predictive_value_difference,statistical_parity_difference,theil_index,true_negative_rate,true_positive_rate,true_positive_rate_difference,base_rate,consistency,num_negatives,mean_difference,smoothed_empirical_differential_fairness,f1_score,matthews_corrcoef,zero_one_loss,roc_auc_score,balanced_accuracy,fair_utility,log_likelihood,disparate_mistreatment,h_mean_fairness,h_mean_performance,h_mean_mixed,Total_real_time,Total_CPU_usage (%),Total_GPU_usage (%),Total_CPU_time (s),Total_GPU_time (s),Energy_consumption (Ws),CO2_emissions (gCO2e),equal_opportunity_difference_abs,equalized_odds_difference_abs,statistical_parity_difference_abs
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,SVC,BASE_LINE,FAIR_PCA,ROS,0.584548892,0.684460261,0.583468395,0.684460261,0.500992063,0.534259259,843,0.415451108,-0.064683329,0.860682061,0.465740741,-0.276908951,0.5965041,0.315539739,-0.401216059,0.384802043,0.345006485,0.043735302,1.129748062,0.499007937,0.18757693,1.50377804,0.156803932,0.315539739,0.499007937,0.500992063,0.684460261,0.654993515,266,503,266,503,505,771,1080,505,577,0.534259259,0.294396494,0.294396494,0.033728353,0.000568801,0.000572212,0.785266802,0.308321975,0.479911507,0.560007021,0.164913868,1.806416404,0.401216059,0.401216059,0.160322126,0.293765976,0.213478206,0.500992063,0.684460261,0.401216059,0.455429498,[0.62009724],1008,0.190315251,0.453201669,0.600104004,0.187342913,0.415451108,0.592726162,0.592726162,0.418229658,-2444228.345,-0.213639129,0.753345837,0.62007763,0.689808066,,,,,,,,0.401216059,0.401216059,0.293765976
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,RidgeClassifierCV,BASE_LINE,FAIR_PCA,ROS,0.604538088,0.609727165,0.495407888,0.609727165,0.600198413,0.560523446,843,0.395461912,0.040102244,1.107967579,0.439476554,-0.300272975,0.579617834,0.390272835,-0.618024321,0.32311622,0.352248394,0.074074074,1.222222222,0.399801587,0.430807104,5.049586777,0.182082105,0.390272835,0.399801587,0.600198413,0.609727165,0.647751606,329,403,329,403,605,934,917,605,514,0.560523446,0.524415713,0.524415713,0.118187133,0.006984099,0.007482418,0.795126979,0.316113456,0.485211949,0.603460197,1.350014707,6.242544732,0.618024321,0.618024321,0.187173525,0.524254473,0.251021691,0.600198413,0.609727165,0.618024321,0.455429498,[0.62009724],1008,0.190315251,0.453201669,0.584090909,0.209098686,0.395461912,0.604962789,0.604962789,0.287710797,-2532301.562,-0.187217217,0.533469147,0.599245481,0.559803568,,,,,,,,0.618024321,0.618024321,0.524254473
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,XGBClassifier,BASE_LINE,FAIR_PCA,ROS,0.608860076,0.589561091,0.47271745,0.589561091,0.625,0.568,843,0.391139924,0.069852315,1.208070725,0.432,-0.120419693,0.770107858,0.410438909,-0.456938198,0.416134525,0.354508197,0.106132838,1.350827991,0.375,0.374714261,4.202103681,0.188834949,0.410438909,0.375,0.625,0.589561091,0.645491803,346,378,346,378,630,976,875,630,497,0.568,0.415826229,0.415826229,0.101694233,0.005170858,0.00548522,0.790527694,0.312467018,0.482669284,0.614548531,0.893744029,3.909874089,0.456938198,0.456938198,0.113276266,0.436481113,0.261149358,0.625,0.589561091,0.456938198,0.455429498,[0.62009724],1008,0.190315251,0.453201669,0.578579744,0.21402578,0.391139924,0.607280546,0.607280546,0.354757366,-2710289.9,-0.082223937,0.700139372,0.592070895,0.649344085,,,,,,,,0.456938198,0.456938198,0.436481113
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,LogisticRegressionCV,BASE_LINE,FAIR_PCA,HYPERPARAMETER_ROS,0.601836845,0.591933571,0.481901675,0.591933571,0.610119048,0.55941704,843,0.398163155,0.048239137,1.132421159,0.44058296,-0.281325995,0.593640229,0.408066429,-0.591204398,0.352490421,0.358706986,0.084106153,1.254320988,0.389880952,0.414585898,5.330119376,0.188613019,0.408066429,0.389880952,0.610119048,0.591933571,0.641293014,344,393,344,393,615,959,892,615,499,0.55941704,0.502895148,0.502895148,0.109562899,0.006002014,0.00640647,0.794350718,0.315496532,0.484775247,0.614187299,1.377564179,6.43370546,0.591204398,0.591204398,0.182716074,0.504558364,0.260616192,0.610119048,0.591933571,0.591204398,0.455429498,[0.62009724],1008,0.190315251,0.453201669,0.575216138,0.201380217,0.398163155,0.601026309,0.601026309,0.298773095,-2635059.573,-0.1766185,0.566070858,0.589456324,0.575862061,,,,,,,,0.591204398,0.591204398,0.504558364
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,AdaBoostClassifier,BASE_LINE,FAIR_PCA,HYPERPARAMETER_ROS,0.615343058,0.582443654,0.459751486,0.582443654,0.642857143,0.576968273,843,0.384656942,0.071030957,1.216181174,0.423031727,-0.101351351,0.797297297,0.417556346,-0.551557555,0.365708812,0.352,0.088466184,1.283091787,0.357142857,0.423773519,7.639118457,0.190667445,0.417556346,0.357142857,0.642857143,0.582443654,0.648,352,360,352,360,648,1000,851,648,491,0.576968273,0.487665537,0.487665537,0.12280629,0.007540692,0.008100853,0.79440398,0.315538841,0.484805115,0.61752319,1.439449557,6.865473824,0.551557555,0.551557555,0.094908767,0.502754899,0.264146695,0.642857143,0.582443654,0.551557555,0.455429498,[0.62009724],1008,0.190315251,0.453201669,0.579693034,0.225134473,0.384656942,0.612650398,0.612650398,0.313881913,-2375620.982,-0.127784036,0.604538438,0.592058724,0.599126144,,,,,,,,0.551557555,0.551557555,0.502754899
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,GradientBoostingClassifier,BASE_LINE,FAIR_PCA,RUS,0.613722312,0.629893238,0.504592112,0.629893238,0.600198413,0.568522484,843,0.386277688,0.060096563,1.182902584,0.431477516,-0.100614439,0.798771121,0.370106762,-0.553389972,0.312001657,0.340239913,0.065735396,1.216749144,0.399801587,0.441445402,5.610651974,0.1743645,0.370106762,0.399801587,0.600198413,0.629893238,0.659760087,312,403,312,403,605,917,934,605,531,0.568522484,0.497417687,0.497417687,0.132898127,0.008830956,0.009551479,0.794319746,0.315471929,0.484757885,0.590532811,1.200176117,5.033134526,0.553389972,0.553389972,0.083174918,0.518545868,0.239688728,0.600198413,0.629893238,0.553389972,0.455429498,[0.62009724],1008,0.190315251,0.453201669,0.597636466,0.229185326,0.386277688,0.615045826,0.615045826,0.309111154,-2518597.613,-0.11194457,0.592250036,0.613468074,0.601161054,,,,,,,,0.553389972,0.553389972,0.518545868
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,LogisticRegressionCV,BASE_LINE,FAIR_PCA,RUS,0.616423555,0.62514828,0.497568882,0.62514828,0.609126984,0.572204126,843,0.383576445,0.04860835,1.138881,0.427795874,-0.231042823,0.636932707,0.37485172,-0.641012827,0.297938332,0.339784946,0.061339586,1.188400156,0.390873016,0.460655882,7.185950413,0.175774199,0.37485172,0.390873016,0.609126984,0.62514828,0.660215054,316,394,316,394,614,930,921,614,527,0.572204126,0.550834354,0.550834354,0.132152814,0.008732183,0.009436928,0.797134969,0.31771208,0.4863552,0.592915169,1.599166914,8.084221941,0.641012827,0.641012827,0.146191204,0.556617438,0.241876181,0.609126984,0.62514828,0.641012827,0.455429498,[0.62009724],1008,0.190315251,0.453201669,0.597505669,0.233345376,0.383576445,0.617137632,0.617137632,0.277197023,-2543691.258,-0.180356945,0.50312465,0.612806935,0.544924254,,,,,,,,0.641012827,0.641012827,0.556617438
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,AdaBoostClassifier,BASE_LINE,FAIR_PCA,RUS,0.610480821,0.578884935,0.461372231,0.578884935,0.636904762,0.571428571,843,0.389519179,0.070036921,1.213155848,0.428571429,-0.101001669,0.797996661,0.421115065,-0.55922039,0.356896552,0.356068205,0.085534398,1.273710074,0.363095238,0.429971866,7.736225895,0.192447803,0.421115065,0.363095238,0.636904762,0.578884935,0.643931795,355,366,355,366,642,997,854,642,488,0.571428571,0.494596128,0.494596128,0.126512422,0.008002696,0.008612249,0.79473173,0.315799262,0.484989222,0.620399553,1.451194659,6.946653413,0.55922039,0.55922039,0.093268034,0.50971315,0.266568805,0.636904762,0.578884935,0.55922039,0.455429498,[0.62009724],1008,0.190315251,0.453201669,0.575132587,0.215574925,0.389519179,0.607894848,0.607894848,0.30723241,-2378029.855,-0.129248524,0.595150285,0.587746471,0.591954504,,,,,,,,0.55922039,0.55922039,0.50971315
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,SVC,BASE_LINE,FAIR_PCA,RUS,0.578606159,0.705812574,0.608860076,0.705812574,0.472222222,0.527950311,843,0.421393841,-0.060707185,0.869246062,0.472049689,-0.269847997,0.606792919,0.294187426,-0.428035982,0.343678161,0.342541436,0.037921348,1.1125,0.527777778,0.224767012,1.603659976,0.149523554,0.294187426,0.527777778,0.472222222,0.705812574,0.657458564,248,532,248,532,476,724,1127,476,595,0.527950311,0.326401497,0.326401497,0.035006629,0.000612732,0.000625524,0.785850492,0.308780498,0.480207418,0.546851997,0.26240349,1.893735625,0.428035982,0.428035982,0.153884673,0.325575121,0.20269667,0.472222222,0.705812574,0.428035982,0.455429498,[0.62009724],1008,0.190315251,0.453201669,0.604060914,0.181684427,0.421393841,0.589017398,0.589017398,0.396761238,-2445761.934,-0.20326897,0.726279032,0.624927063,0.679078585,,,,,,,,0.428035982,0.428035982,0.325575121
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,RidgeClassifierCV,BASE_LINE,FAIR_PCA,RUS,0.613182064,0.62396204,0.499729876,0.62396204,0.604166667,0.568648649,843,0.386817936,0.049602386,1.141721102,0.431351351,-0.230703259,0.637466307,0.37603796,-0.637181409,0.302134647,0.342332613,0.063607794,1.195366795,0.395833333,0.458589766,7.158205431,0.176447997,0.37603796,0.395833333,0.604166667,0.62396204,0.657667387,317,399,317,399,609,926,925,609,526,0.568648649,0.547885588,0.547885588,0.131306589,0.00862071,0.009319019,0.796990329,0.317596792,0.486272202,0.594050498,1.594464711,8.046267847,0.637181409,0.637181409,0.147155526,0.553635331,0.242804644,0.604166667,0.62396204,0.637181409,0.455429498,[0.62009724],1008,0.190315251,0.453201669,0.595022624,0.227220564,0.386817936,0.614064353,0.614064353,0.277627344,-2519963.402,-0.178591643,0.507807631,0.610487322,0.547255276,,,,,,,,0.637181409,0.637181409,0.553635331
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,XGBClassifier,BASE_LINE,FAIR_PCA,RUS,0.60345759,0.613285884,0.499729876,0.613285884,0.595238095,0.558918919,843,0.39654241,0.061530815,1.175802329,0.441081081,-0.175052014,0.702411576,0.386714116,-0.547059803,0.354749975,0.352051836,0.091780996,1.289463141,0.404761905,0.424608757,4.991322314,0.180906461,0.386714116,0.404761905,0.595238095,0.613285884,0.647948164,326,408,326,408,600,926,925,600,517,0.558918919,0.48583428,0.48583428,0.110250921,0.006077633,0.006481213,0.793483669,0.314808166,0.484291012,0.60150887,1.152370076,5.091802128,0.547059803,0.547059803,0.133416505,0.496861687,0.249259196,0.595238095,0.613285884,0.547059803,0.455429498,[0.62009724],1008,0.190315251,0.453201669,0.584841629,0.207693879,0.39654241,0.604261989,0.604261989,0.310690801,-2716830.732,-0.122451047,0.606105317,0.600295008,0.603601468,,,,,,,,0.547059803,0.547059803,0.496861687
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,LogisticRegressionCV,BASE_LINE,FAIR_PCA,HYPERPARAMETER_RUS,0.61102107,0.635824437,0.51269584,0.635824437,0.590277778,0.564805058,843,0.38897893,0.057739279,1.168406229,0.435194942,-0.190288316,0.682852807,0.364175563,-0.658254206,0.279054917,0.340354767,0.06020838,1.18635927,0.409722222,0.494021452,8.739669421,0.172524295,0.364175563,0.409722222,0.590277778,0.635824437,0.659645233,307,413,307,413,595,902,949,595,536,0.564805058,0.576137829,0.576137829,0.13856979,0.009600793,0.010421612,0.798633256,0.318907539,0.487220797,0.587408368,1.720934044,9.170974155,0.658254206,0.658254206,0.125248348,0.583641011,0.236873167,0.590277778,0.635824437,0.658254206,0.455429498,[0.62009724],1008,0.190315251,0.453201669,0.598214286,0.225274738,0.38897893,0.613051107,0.613051107,0.259849173,-2516570.162,-0.164232754,0.478290605,0.614627173,0.528536271,,,,,,,,0.658254206,0.658254206,0.583641011
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,AdaBoostClassifier,BASE_LINE,FAIR_PCA,HYPERPARAMETER_RUS,0.608319827,0.56346382,0.449486764,0.56346382,0.645833333,0.570913462,843,0.391680173,0.074013064,1.225257153,0.429086538,-0.100688468,0.798623064,0.43653618,-0.538147593,0.381130268,0.361138371,0.094558824,1.302588235,0.354166667,0.415509056,7.509641873,0.198170782,0.43653618,0.354166667,0.645833333,0.56346382,0.638861629,368,357,368,357,651,1019,832,651,475,0.570913462,0.476828324,0.476828324,0.124671602,0.007771504,0.00836427,0.793891697,0.315132013,0.48451842,0.629556641,1.420709656,6.737905898,0.538147593,0.538147593,0.097623646,0.491820506,0.274931705,0.645833333,0.56346382,0.538147593,0.455429498,[0.62009724],1008,0.190315251,0.453201669,0.567164179,0.209535986,0.391680173,0.604648577,0.604648577,0.316335009,-2375793.043,-0.122638537,0.62048111,0.578953104,0.601975652,,,,,,,,0.538147593,0.538147593,0.491820506
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,GradientBoostingClassifier,PREPROCESSING,DEMV,DEMV,0.687736359,0.59430605,0.398163155,0.59430605,0.765873016,0.679782904,843,0.312263641,-0.004331156,0.986525293,0.320217096,-0.190591945,0.60610998,0.40569395,-0.316924871,0.514048531,0.307001795,0.064576467,1.234627832,0.234126984,0.137946193,1.86446281,0.173831414,0.40569395,0.234126984,0.765873016,0.59430605,0.692998205,342,236,342,236,772,1114,737,772,501,0.679782904,0.227435532,0.227435532,0.031173632,0.000485898,0.000487503,0.785034096,0.308139266,0.479794519,0.589629398,0.328301723,2.20419419,0.316924871,0.316924871,0.127584206,0.266642999,0.246458853,0.765873016,0.59430605,0.316924871,0.455429498,[0.66634252],1008,0.190315251,0.453201669,0.634177215,0.366425915,0.312263641,0.680089533,0.680089533,0.525413008,-2688351.392,-0.178978678,0.842955582,0.636466123,0.740056669,,,,,,,,0.316924871,0.316924871,0.266642999
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,AdaBoostClassifier,PREPROCESSING,DEMV,DEMV,0.68017288,0.591933571,0.40356564,0.591933571,0.753968254,0.668005355,843,0.31982712,0.016912809,1.055064959,0.331994645,-0.164769976,0.639565678,0.408066429,-0.226803265,0.613594437,0.311594203,0.094917068,1.369121931,0.246031746,0.114911201,1.675103306,0.176390776,0.408066429,0.246031746,0.753968254,0.591933571,0.688405797,344,248,344,248,760,1104,747,760,499,0.668005355,0.170857233,0.170857233,0.02245792,0.000252179,0.000254159,0.784438844,0.30767215,0.47949866,0.593954167,0.169332379,1.876739563,0.226803265,0.226803265,0.129843522,0.219184891,0.249155183,0.753968254,0.591933571,0.226803265,0.455429498,[0.66634252],1008,0.190315251,0.453201669,0.627672956,0.351117171,0.31982712,0.672950912,0.672950912,0.557972381,-2377937.519,-0.111892064,0.909046345,0.631209579,0.76477697,,,,,,,,0.226803265,0.226803265,0.219184891
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,XGBClassifier,PREPROCESSING,DEMV,DEMV,0.65099946,0.550415184,0.394921664,0.550415184,0.735119048,0.634746922,843,0.34900054,0.040585061,1.129134285,0.365253078,-0.147247764,0.687098501,0.449584816,-0.214059637,0.648330597,0.338392857,0.118038296,1.446859263,0.264880952,0.141770705,1.832902893,0.195627424,0.449584816,0.264880952,0.735119048,0.550415184,0.661607143,379,267,379,267,741,1120,731,741,464,0.634746922,0.177915171,0.177915171,0.008991706,4.04E-05,4.07E-05,0.7844562,0.307685765,0.479507192,0.625503675,0.187267353,1.911472342,0.214059637,0.214059637,0.13264303,0.221357569,0.275262604,0.735119048,0.550415184,0.214059637,0.455429498,[0.66634252],1008,0.190315251,0.453201669,0.589580686,0.290893847,0.34900054,0.642767116,0.642767116,0.528409094,-2994479.914,-0.072288932,0.919082629,0.594173461,0.74458608,20.81040335,224.2,0,182990.8934,0,762462.056,65.86824983,0.214059637,0.214059637,0.221357569
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,AdaBoostClassifier,PREPROCESSING,DEMV,HYPERPARAMETER,0.687736359,0.609727165,0.412209616,0.609727165,0.75297619,0.673656619,843,0.312263641,0.019270094,1.06580032,0.326343381,-0.132242424,0.688285714,0.390272835,-0.265117441,0.548318433,0.302389706,0.079679362,1.315766359,0.24702381,0.152716722,2.025383707,0.169535789,0.390272835,0.24702381,0.75297619,0.609727165,0.697610294,329,249,329,249,759,1088,763,759,514,0.673656619,0.208917082,0.208917082,0.02698076,0.000363981,0.000366448,0.784928013,0.308055993,0.479741402,0.58229853,0.284889489,2.108560757,0.265117441,0.265117441,0.105960893,0.261303607,0.239092627,0.75297619,0.609727165,0.265117441,0.455429498,[0.66634252],1008,0.190315251,0.453201669,0.640099626,0.366960154,0.312263641,0.681351678,0.681351678,0.539005673,-2375498.539,-0.112400719,0.879214294,0.644277288,0.760382197,,,,,,,,0.265117441,0.265117441,0.261303607
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,GradientBoostingClassifier,PREPROCESSING,FOS,FOS,0.686115613,0.589561091,0.395461912,0.589561091,0.766865079,0.678961749,843,0.313884387,0.034365237,1.12027833,0.321038251,-0.060486757,0.833661417,0.410438909,-0.373813093,0.462643678,0.309204647,0.066162957,1.243975904,0.233134921,0.233075435,3.738636364,0.175569758,0.410438909,0.233134921,0.766865079,0.589561091,0.690795353,346,235,346,235,773,1119,732,773,497,0.678961749,0.303444264,0.303444264,0.057330554,0.001643396,0.001664538,0.787261376,0.309890237,0.480934618,0.592570263,0.698777235,3.213446593,0.373813093,0.373813093,0.063324857,0.347827322,0.249070331,0.766865079,0.589561091,0.373813093,0.455429498,[0.66634252],1008,0.190315251,0.453201669,0.631111111,0.36303045,0.313884387,0.678213085,0.678213085,0.472413215,-2725242.281,-0.140737658,0.793892877,0.633156584,0.715993317,,,,,,,,0.373813093,0.373813093,0.347827322
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,LogisticRegressionCV,PREPROCESSING,FOS,FOS,0.673149649,0.533807829,0.357644516,0.533807829,0.78968254,0.679758308,843,0.326850351,0.020888952,1.068010541,0.320241692,-0.104255319,0.739361702,0.466192171,-0.438447443,0.454903179,0.330529857,0.060343284,1.203862445,0.21031746,0.223360295,4.499311295,0.194896554,0.466192171,0.21031746,0.78968254,0.533807829,0.669470143,393,212,393,212,796,1189,662,796,450,0.679758308,0.330903869,0.330903869,0.060290696,0.001817484,0.001846787,0.78802503,0.310491724,0.481334232,0.624334132,0.993783264,4.360503645,0.438447443,0.438447443,0.082299301,0.360053962,0.278887081,0.78968254,0.533807829,0.438447443,0.455429498,[0.66634252],1008,0.190315251,0.453201669,0.598006645,0.336113136,0.326850351,0.661745184,0.661745184,0.442771142,-2708192.307,-0.215087148,0.747172304,0.596289964,0.674073332,26.08921027,159.5,0,182695.7522,0,761232.301,65.76201267,0.438447443,0.438447443,0.360053962
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,AdaBoostClassifier,PREPROCESSING,FOS,FOS,0.668287412,0.606168446,0.428417072,0.606168446,0.720238095,0.644388398,843,0.331712588,0.032817381,1.106847288,0.355611602,-0.108539326,0.753319714,0.393831554,-0.37956022,0.454382184,0.313799622,0.071315402,1.256289725,0.279761905,0.248681203,3.125093914,0.174807876,0.393831554,0.279761905,0.720238095,0.606168446,0.686200378,332,282,332,282,726,1058,793,726,511,0.644388398,0.314120711,0.314120711,0.055497118,0.001539965,0.001577597,0.787271998,0.309898599,0.48094015,0.59128314,0.623480607,2.972564612,0.37956022,0.37956022,0.089927364,0.352243681,0.244449492,0.720238095,0.606168446,0.37956022,0.455429498,[0.66634252],1008,0.190315251,0.453201669,0.624694377,0.328491003,0.331712588,0.663203271,0.663203271,0.454877388,-2377203.875,-0.130879017,0.783742024,0.631997875,0.710618661,,,,,,,,0.37956022,0.37956022,0.352243681
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,SVC,PREPROCESSING,FOS,FOS,0.6726094,0.501779359,0.329011345,0.501779359,0.81547619,0.694581281,843,0.3273906,0.033996024,1.11332008,0.305418719,-0.067550097,0.810859729,0.498220641,-0.405880393,0.495391944,0.338164251,0.075143533,1.255894192,0.18452381,0.211271321,4.971900826,0.204030001,0.498220641,0.18452381,0.81547619,0.501779359,0.661835749,420,186,420,186,822,1242,609,822,423,0.694581281,0.308575857,0.308575857,0.06252816,0.001954885,0.001978052,0.787343631,0.309954996,0.480977472,0.638795744,0.999119144,4.393638171,0.405880393,0.405880393,0.071346815,0.339363817,0.294615884,0.81547619,0.501779359,0.405880393,0.455429498,[0.66634252],1008,0.190315251,0.453201669,0.582644628,0.336266681,0.3273906,0.658627775,0.658627775,0.455391145,-2739604.299,-0.194609073,0.78314365,0.57737089,0.679375081,35.48035145,169.7,0,183020.5299,0,762585.5412,65.87891759,0.405880393,0.405880393,0.339363817
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,RidgeClassifierCV,PREPROCESSING,FOS,FOS,0.665045921,0.525504152,0.358184765,0.525504152,0.781746032,0.668174962,843,0.334954079,0.012567452,1.039098741,0.331825038,-0.156916613,0.660014006,0.474495848,-0.481925704,0.431574811,0.336700337,0.053290744,1.173536526,0.218253968,0.23575699,4.693526171,0.199699811,0.474495848,0.218253968,0.781746032,0.525504152,0.663299663,400,220,400,220,788,1188,663,788,443,0.668174962,0.358841347,0.358841347,0.077865586,0.003031525,0.003130514,0.788920499,0.311197777,0.481807622,0.631980713,1.144605366,5.095580364,0.481925704,0.481925704,0.105103679,0.380303891,0.284820097,0.781746032,0.525504152,0.481925704,0.455429498,[0.66634252],1008,0.190315251,0.453201669,0.588313413,0.319132636,0.334954079,0.653625092,0.653625092,0.419077384,-2734424.744,-0.246168714,0.705418499,0.587502141,0.649546043,,,,,,,,0.481925704,0.481925704,0.380303891
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,XGBClassifier,PREPROCESSING,FOS,FOS,0.671528903,0.559905101,0.383036197,0.559905101,0.764880952,0.665726375,843,0.328471097,0.038966203,1.129887343,0.334273625,-0.107394642,0.746158119,0.440094899,-0.317591204,0.528735632,0.324868651,0.089235224,1.32815534,0.235119048,0.203226657,2.736664162,0.187825401,0.440094899,0.235119048,0.764880952,0.559905101,0.675131349,371,237,371,237,771,1142,709,771,472,0.665726375,0.260408931,0.260408931,0.050856784,0.001293206,0.001302853,0.785852986,0.308782458,0.480208689,0.612903584,0.501144535,2.628077688,0.317591204,0.317591204,0.098314933,0.302357285,0.266499673,0.764880952,0.559905101,0.317591204,0.455429498,[0.66634252],1008,0.190315251,0.453201669,0.608247423,0.332724863,0.328471097,0.662393027,0.662393027,0.489899967,-3017012.421,-0.114364547,0.843046048,0.609852295,0.724343502,23.66341472,181.5,0,183256.9227,0,763570.5113,65.96400806,0.317591204,0.317591204,0.302357285
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,LogisticRegressionCV,PREPROCESSING,FOS,HYPERPARAMETER,0.676931388,0.534994069,0.354943274,0.534994069,0.795634921,0.686453577,843,0.323068612,0.016912809,1.055064959,0.313546423,-0.110300429,0.724248927,0.465005931,-0.438447443,0.454903179,0.328308208,0.057703704,1.194944945,0.204365079,0.215095833,4.369834711,0.193400969,0.465005931,0.204365079,0.795634921,0.534994069,0.671691792,392,206,392,206,802,1194,657,802,451,0.686453577,0.326771638,0.326771638,0.059248552,0.001755195,0.001783895,0.787881182,0.310378378,0.48125866,0.62193403,0.985245325,4.323392975,0.438447443,0.438447443,0.084002066,0.356077819,0.277418411,0.795634921,0.534994069,0.438447443,0.455429498,[0.66634252],1008,0.190315251,0.453201669,0.601333333,0.344112251,0.323068612,0.665314495,0.665314495,0.447908588,-2716305.665,-0.22335161,0.748245793,0.598873475,0.675986114,13.54572916,183.6,0,183387.9998,0,764116.6657,66.01118973,0.438447443,0.438447443,0.356077819
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,AdaBoostClassifier,PREPROCESSING,FOS,HYPERPARAMETER,0.682874122,0.601423488,0.409508374,0.601423488,0.750992063,0.668865435,843,0.317125878,-0.009301335,0.971062514,0.331134565,-0.176190476,0.63,0.398576512,-0.458187573,0.397810619,0.307410796,0.030985234,1.105349794,0.249007937,0.215931071,3.029752066,0.173035659,0.398576512,0.249007937,0.750992063,0.601423488,0.692589204,336,251,336,251,757,1093,758,757,507,0.668865435,0.337059322,0.337059322,0.059379055,0.001762936,0.001803186,0.787939135,0.31042404,0.48128909,0.588278266,0.767564282,3.445990722,0.458187573,0.458187573,0.103587855,0.366898608,0.244041709,0.750992063,0.601423488,0.458187573,0.455429498,[0.66634252],1008,0.190315251,0.453201669,0.633354154,0.356906481,0.317125878,0.676207776,0.676207776,0.448285641,-2375243.129,-0.242256502,0.719290886,0.637481883,0.681792818,,,,,,,,0.458187573,0.458187573,0.366898608
a37f31d9-0dd9-409e-bc07-9ba99eabbf52,GradientBoostingClassifier,PREPROCESSING,FAIR_SMOTE,FAIR_SMOTE,0.66558617,0.673784104,0.492706645,0.673784104,0.658730159,0.622807018,843,0.33441383,0.015734166,1.050063257,0.377192982,-0.142203283,0.702050265,0.326215896,-0.233716475,0.53256705,0.29286475,0.083672481,1.349241658,0.341269841,0.175356075,1.784927194,0.154759115,0.326215896,0.341269841,0.658730159,0.673784104,0.70713525,275,344,275,344,664,939,912,664,568,0.622807018,0.204536275,0.204536275,0.020428782,0.000208668,0.000210291,0.784802762,0.307957687,0.479678879,0.556343625,0.142313479,1.821796494,0.233716475,0.233716475,0.112937882,0.258278898,0.211778587,0.658730159,0.673784104,0.233716475,0.455429498,[0.66634252],1008,0.190315251,0.453201669,0.647293447,0.331225769,0.33441383,0.666257132,0.666257132,0.52998338,-2800882.881,-0.0583604,0.887483828,0.662034724,0.774455472,,,,,,,,0.233716475,0.233716475,0.258278898
