id,algorithm,stage,intervention,process,accuracy,recall,selection_rate,sensitivity,specificity,precision,num_positives,error_rate,error_rate_difference,error_rate_ratio,false_discovery_rate,false_discovery_rate_difference,false_discovery_rate_ratio,false_negative_rate,false_negative_rate_difference,false_negative_rate_ratio,false_omission_rate,false_omission_rate_difference,false_omission_rate_ratio,false_positive_rate,false_positive_rate_difference,false_positive_rate_ratio,generalized_entropy_index,generalized_false_negative_rate,generalized_false_positive_rate,generalized_true_negative_rate,generalized_true_positive_rate,negative_predictive_value,num_false_negatives,num_false_positives,num_generalized_false_negatives,num_generalized_false_positives,num_generalized_true_negatives,num_pred_negatives,num_pred_positives,num_true_negatives,num_true_positives,positive_predictive_value,average_abs_odds_difference,average_odds_difference,between_all_groups_coefficient_of_variation,between_all_groups_generalized_entropy_index,between_all_groups_theil_index,between_group_coefficient_of_variation,between_group_generalized_entropy_index,between_group_theil_index,coefficient_of_variation,differential_fairness_bias_amplification,disparate_impact,equal_opportunity_difference,equalized_odds_difference,average_predictive_value_difference,statistical_parity_difference,theil_index,true_negative_rate,true_positive_rate,true_positive_rate_difference,base_rate,consistency,num_negatives,mean_difference,smoothed_empirical_differential_fairness,f1_score,matthews_corrcoef,zero_one_loss,roc_auc_score,balanced_accuracy,fair_utility,log_likelihood,disparate_mistreatment,h_mean_fairness,h_mean_performance,h_mean_mixed,Total_real_time,Total_CPU_usage (%),Total_GPU_usage (%),Total_CPU_time (s),Total_GPU_time (s),Energy_consumption (Ws),CO2_emissions (gCO2e),equal_opportunity_difference_abs,equalized_odds_difference_abs,statistical_parity_difference_abs
72fcccb3-bc68-413e-b4b7-763feea0f001,NEURONAL_NETWORK,IN_PROCESSING,RULER,FOS,0.688276607,0.591933571,0.395461912,0.591933571,0.768849206,0.681693989,843,0.311723393,-0.016796295,0.94796442,0.318306011,-0.063167911,0.829075064,0.408066429,-0.320750415,0.496862095,0.307417337,-0.004116599,0.986708497,0.231150794,0.165352505,2.270944742,0.174347008,0.408066429,0.231150794,0.768849206,0.591933571,0.692582663,344,233,344,233,775,1119,732,775,499,0.681693989,0.24305146,0.24305146,0.077688744,0.003017771,0.003074679,0.077688744,0.003017771,0.003074679,0.590503188,0.53682444,2.231622499,0.320750415,0.320750415,0.029525656,0.268930229,0.247476889,0.768849206,0.591933571,0.320750415,0.455429498,[0.66245273],1008,0.114920925,0.263890235,0.633650794,0.367467781,0.311723393,0.680391388,0.680391388,0.515021268,-3528475.348,-0.15539791,0.840267509,0.635534069,0.738332132,,,,,,,,,,
72fcccb3-bc68-413e-b4b7-763feea0f001,NEURONAL_NETWORK,IN_PROCESSING,RULER,FAIR_SMOTE,0.640194489,0.753262159,0.590491626,0.753262159,0.545634921,0.580969808,843,0.359805511,0.0490065,1.149623712,0.419030192,-0.027365318,0.937743902,0.246737841,-0.16183665,0.553554069,0.274406332,0.060918312,1.251375565,0.454365079,0.24257885,1.792424242,0.132556945,0.246737841,0.454365079,0.545634921,0.753262159,0.725593668,208,458,208,458,550,758,1093,550,635,0.580969808,0.20220775,0.20220775,0.052554937,0.001381011,0.001398145,0.052554937,0.001381011,0.001398145,0.514892115,0.286745892,1.557272369,0.16183665,0.24257885,0.044141815,0.240720501,0.175512906,0.545634921,0.753262159,0.16183665,0.455429498,[0.66245273],1008,0.114920925,0.263890235,0.655991736,0.302706008,0.359805511,0.64944854,0.64944854,0.518125012,-3208106.704,0.0807422,0.894346232,0.679656593,0.78770863,,,,,,,,,,
72fcccb3-bc68-413e-b4b7-763feea0f001,NEURONAL_NETWORK,IN_PROCESSING,RULER,BAL_GAN_FAIR,0.661264182,0.488730724,0.328471097,0.488730724,0.805555556,0.677631579,843,0.338735818,-0.016623659,0.952460848,0.322368421,-0.102816495,0.747854785,0.511269276,-0.327922886,0.560326857,0.346741754,0.014566885,1.043049622,0.194444444,0.142857143,2.333333333,0.211635195,0.511269276,0.194444444,0.805555556,0.488730724,0.653258246,431,196,431,196,812,1243,608,812,412,0.677631579,0.235390014,0.235390014,0.074073793,0.002743463,0.002792594,0.074073793,0.002743463,0.002792594,0.650592338,0.665950475,2.541953057,0.327922886,0.327922886,0.05869169,0.251299312,0.303911736,0.805555556,0.488730724,0.327922886,0.455429498,[0.66245273],1008,0.114920925,0.263890235,0.567884218,0.312051815,0.338735818,0.64714314,0.64714314,0.494812107,,-0.185065743,0.850178466,0.563984647,0.698310908,,,,,,,,,,
72fcccb3-bc68-413e-b4b7-763feea0f001,NEURONAL_NETWORK,IN_PROCESSING,FairODTrainer,BAL_GAN_FAIR,0.544570502,0,0,0,1,0,843,0.455429498,0.114920925,1.302625103,0,0,,1,0,1,0.455429498,0.114920925,1.302625103,0,0,,0.418154762,1,0,1,0,0.544570502,843,0,843,0,1008,1851,0,1008,0,0,0,0,0.100068865,0.005006889,0.004906547,0.100068865,0.005006889,0.004906547,0.914499603,0.39224548,,0,0,0.057460463,0,0.607757864,1,0,0,0.455429498,[0.66245273],1008,0.114920925,0.263890235,0,0,0.455429498,0.5,0.5,0.5,,0,,1.133174792,,2318.183164,526.6,0,325433.6783,0,1355973.66,117.1410578,,,
72fcccb3-bc68-413e-b4b7-763feea0f001,NEURONAL_NETWORK,IN_PROCESSING,DISTRACTION,FOS,0.663425176,0.597864769,0.425715829,0.597864769,0.718253968,0.639593909,843,0.336574824,-0.005489299,0.983864014,0.360406091,-0.106262812,0.757956928,0.402135231,-0.165941128,0.681393035,0.318908749,0.043737941,1.149408805,0.281746032,0.085343228,1.371717172,0.178283466,0.402135231,0.281746032,0.718253968,0.597864769,0.681091251,339,284,339,284,724,1063,788,724,504,0.639593909,0.125642178,0.125642178,0.019046549,0.000181386,0.000182172,0.019046549,0.000181386,0.000182172,0.597132256,0.123572467,1.474443266,0.165941128,0.165941128,0.075000376,0.153893781,0.249377649,0.718253968,0.597864769,0.165941128,0.455429498,[0.66245273],1008,0.114920925,0.263890235,0.618025751,0.318393762,0.336574824,0.658059368,0.658059368,0.575379356,,-0.080597899,0.939403967,0.625260057,0.772966264,,,,,,,,,,
72fcccb3-bc68-413e-b4b7-763feea0f001,NEURONAL_NETWORK,IN_PROCESSING,DISTRACTION,FAIR_SMOTE,0.584008644,0.798339265,0.687736359,0.798339265,0.404761905,0.528672427,843,0.415991356,0.062243642,1.165983046,0.471327573,-0.030917569,0.937538154,0.201660735,-0.236504975,0.362233775,0.294117647,0.063344978,1.23700986,0.595238095,0.356215213,1.943488943,0.119198472,0.201660735,0.595238095,0.404761905,0.798339265,0.705882353,170,600,170,600,408,578,1273,408,673,0.528672427,0.296360094,0.296360094,0.081190267,0.00329593,0.003361139,0.081190267,0.00329593,0.003361139,0.488259095,0.698591398,1.688889133,0.236504975,0.356215213,0.047131273,0.325914321,0.15576646,0.404761905,0.798339265,0.236504975,0.455429498,[0.66245273],1008,0.114920925,0.263890235,0.63610586,0.218262113,0.415991356,0.601550585,0.601550585,0.423274997,,0.119710238,0.809933597,0.661234391,0.738735947,,,,,,,,,,
72fcccb3-bc68-413e-b4b7-763feea0f001,NEURONAL_NETWORK,IN_PROCESSING,FAIR_FOR_FREE,FOS,0.667747164,0.519572954,0.350081037,0.519572954,0.791666667,0.675925926,843,0.332252836,0.007168929,1.021887744,0.324074074,-0.099803934,0.749722443,0.480427046,-0.155514096,0.737159274,0.336658354,0.055538772,1.183434394,0.208333333,0.069573284,1.41958042,0.20062093,0.480427046,0.208333333,0.791666667,0.519572954,0.663341646,405,210,405,210,798,1203,648,798,438,0.675925926,0.11254369,0.11254369,0.013269176,8.80E-05,8.83E-05,0.013269176,8.80E-05,8.83E-05,0.633436548,0.168340346,1.542650367,0.155514096,0.155514096,0.077671353,0.139955712,0.287119176,0.791666667,0.519572954,0.155514096,0.455429498,[0.66245273],1008,0.114920925,0.263890235,0.587525151,0.324951551,0.332252836,0.65561981,0.65561981,0.581833938,,-0.085940812,0.957104807,0.585447514,0.752400499,91.78286171,216.4,3,90684.24476,2661.128843,777020.3462,67.12592436,,,
72fcccb3-bc68-413e-b4b7-763feea0f001,NEURONAL_NETWORK,IN_PROCESSING,FAIR_FOR_FREE,FAIR_SMOTE,0.614802809,0.705812574,0.572663425,0.705812574,0.538690476,0.561320755,843,0.385197191,0.022691872,1.06128745,0.438679245,-0.07186042,0.853365899,0.294187426,-0.089676617,0.749739674,0.313527181,0.090803918,1.348433638,0.461309524,0.137059369,1.363022113,0.148794236,0.294187426,0.461309524,0.538690476,0.705812574,0.686472819,248,465,248,465,543,791,1060,543,595,0.561320755,0.113367993,0.113367993,0.012330707,7.60E-05,7.62E-05,0.012330707,7.60E-05,7.62E-05,0.545516702,0.058370086,1.301294623,0.089676617,0.137059369,0.081332169,0.143973064,0.200859202,0.538690476,0.705812574,0.089676617,0.455429498,[0.66245273],1008,0.114920925,0.263890235,0.625328429,0.246142814,0.385197191,0.622251525,0.622251525,0.551708119,,0.047382752,0.953745258,0.646202973,0.792169187,,,,,,,,,,
72fcccb3-bc68-413e-b4b7-763feea0f001,NEURONAL_NETWORK,IN_PROCESSING,ROB_FAIRNESS_FGSM,FOS,0.65802269,0.472123369,0.316585629,0.472123369,0.813492063,0.679180887,843,0.34197731,0.005116769,1.015111207,0.320819113,-0.104158323,0.740586817,0.527876631,-0.199854892,0.702079664,0.351778656,0.04924183,1.152924938,0.186507937,0.083951763,1.620926244,0.217572878,0.527876631,0.186507937,0.813492063,0.472123369,0.648221344,445,188,445,188,820,1265,586,820,398,0.679180887,0.141903327,0.141903327,0.026791512,0.000358893,0.000361099,0.026791512,0.000358893,0.000361099,0.659655785,0.312589317,1.783180451,0.199854892,0.199854892,0.076700077,0.163575664,0.312982176,0.813492063,0.472123369,0.199854892,0.455429498,[0.66245273],1008,0.114920925,0.263890235,0.55703289,0.305795896,0.34197731,0.642807716,0.642807716,0.551591162,,-0.11590313,0.939869993,0.552178979,0.72247409,,,,,,,,,,
72fcccb3-bc68-413e-b4b7-763feea0f001,NEURONAL_NETWORK,IN_PROCESSING,ROB_FAIRNESS_FGSM,FAIR_SMOTE,0.626148028,0.68801898,0.545110751,0.68801898,0.574404762,0.574826561,843,0.373851972,0.043906605,1.127288874,0.425173439,-0.052794824,0.885870012,0.31198102,-0.041500829,0.878534158,0.312351544,0.116523434,1.48030391,0.425595238,0.128710575,1.370989305,0.154037238,0.31198102,0.425595238,0.574404762,0.68801898,0.687648456,263,429,263,429,579,842,1009,579,580,0.574826561,0.085105702,0.085105702,0.00280053,3.92E-06,3.92E-06,0.00280053,3.92E-06,3.92E-06,0.555044571,-0.006798267,1.260875146,0.041500829,0.128710575,0.084659129,0.121356476,0.208968657,0.574404762,0.68801898,0.041500829,0.455429498,[0.66245273],1008,0.114920925,0.263890235,0.626349892,0.262449378,0.373851972,0.631211871,0.631211871,0.577492141,,0.087209746,0.970346244,0.645568563,0.798238736,,,,,,,,,,
72fcccb3-bc68-413e-b4b7-763feea0f001,NEURONAL_NETWORK,IN_PROCESSING,ROB_FAIRNESS_PGD,FOS,0.65802269,0.472123369,0.316585629,0.472123369,0.813492063,0.679180887,843,0.34197731,0.005116769,1.015111207,0.320819113,-0.104158323,0.740586817,0.527876631,-0.199854892,0.702079664,0.351778656,0.04924183,1.152924938,0.186507937,0.083951763,1.620926244,0.217572878,0.527876631,0.186507937,0.813492063,0.472123369,0.648221344,445,188,445,188,820,1265,586,820,398,0.679180887,0.141903327,0.141903327,0.026791512,0.000358893,0.000361099,0.026791512,0.000358893,0.000361099,0.659655785,0.312589317,1.783180451,0.199854892,0.199854892,0.076700077,0.163575664,0.312982176,0.813492063,0.472123369,0.199854892,0.455429498,[0.66245273],1008,0.114920925,0.263890235,0.55703289,0.305795896,0.34197731,0.642807716,0.642807716,0.551591162,,-0.11590313,0.939869993,0.552178979,0.72247409,,,,,,,,,,
72fcccb3-bc68-413e-b4b7-763feea0f001,NEURONAL_NETWORK,IN_PROCESSING,ROB_FAIRNESS_PGD,FAIR_SMOTE,0.626148028,0.68801898,0.545110751,0.68801898,0.574404762,0.574826561,843,0.373851972,0.043906605,1.127288874,0.425173439,-0.052794824,0.885870012,0.31198102,-0.041500829,0.878534158,0.312351544,0.116523434,1.48030391,0.425595238,0.128710575,1.370989305,0.154037238,0.31198102,0.425595238,0.574404762,0.68801898,0.687648456,263,429,263,429,579,842,1009,579,580,0.574826561,0.085105702,0.085105702,0.00280053,3.92E-06,3.92E-06,0.00280053,3.92E-06,3.92E-06,0.555044571,-0.006798267,1.260875146,0.041500829,0.128710575,0.084659129,0.121356476,0.208968657,0.574404762,0.68801898,0.041500829,0.455429498,[0.66245273],1008,0.114920925,0.263890235,0.626349892,0.262449378,0.373851972,0.631211871,0.631211871,0.577492141,,0.087209746,0.970346244,0.645568563,0.798238736,,,,,,,,,,
72fcccb3-bc68-413e-b4b7-763feea0f001,GERRY_FAIR_CLASSIFIER,IN_PROCESSING,GERRY_FAIR_CLASSIFIER,FOS,0.455969746,0.981020166,0.982171799,0.981020166,0.016865079,0.45489549,843,0.544030254,-0.110936024,0.820226752,0.54510451,-0.11552589,0.814075521,0.018979834,-0.008416252,0.663349917,0.484848485,0.097744361,1.228070175,0.983134921,0.005797774,1.005918561,0.057181345,0.018979834,0.983134921,0.016865079,0.981020166,0.515151515,16,991,16,991,17,33,1818,17,827,0.45489549,0.007107013,0.007107013,0.033654217,0.000566303,0.000562206,0.033654217,0.000566303,0.000562206,0.33817553,0.095979664,1.006714082,0.008416252,0.008416252,0.106635125,0.006565352,0.062998821,0.016865079,0.981020166,0.008416252,0.455429498,[0.66245273],1008,0.114920925,0.263890235,0.621570838,-0.007958846,0.544030254,0.498942623,0.498942623,0.495396631,-58698915.47,-0.002618478,0.995789104,0.622238546,0.79201496,,,,,,,,,,
72fcccb3-bc68-413e-b4b7-763feea0f001,GERRY_FAIR_CLASSIFIER,IN_PROCESSING,GERRY_FAIR_CLASSIFIER,FAIR_SMOTE,0.540788763,0.011862396,0.01458671,0.011862396,0.983134921,0.37037037,843,0.459211237,0.106247599,1.27296131,0.62962963,-0.270588235,0.661764706,0.988137604,-0.004933665,0.995024876,0.456688596,0.112371664,1.293677205,0.016865079,-0.005797774,0.715909091,0.42357768,0.988137604,0.016865079,0.983134921,0.011862396,0.543311404,833,17,833,17,991,1824,27,991,10,0.37037037,0.005365719,-0.000432054,0.099050096,0.004905461,0.004808047,0.099050096,0.004905461,0.004808047,0.92041043,-0.118580144,0.881378179,0.004933665,0.005797774,0.191479949,-0.001876928,0.604094659,0.983134921,0.011862396,0.004933665,0.455429498,[0.66245273],1008,0.114920925,0.263890235,0.022988506,-0.020780345,0.459211237,0.497498658,0.497498658,0.497713605,-58698915.47,0.000864109,0.964492937,0.023139373,0.052318296,,,,,,,,,,
72fcccb3-bc68-413e-b4b7-763feea0f001,XGBClassifier_BASE_LINE_VALUES,POSTPROCESSING,BINARY DEBIASER,BASE_LINE_VALUES,1,1,0.454054054,1,1,1,84,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,1,1,1,0,0,0,0,101,101,84,101,84,1,0,0,0,0,0,0,0,0,0,0,1.290983607,0,0,0,0.110850898,0,1,1,0,0.454054054,[0.65405405],101,0.110850898,0.250668975,1,1,0,1,1,1,-302819.8577,0,1.025832004,1,1.014599516,0.919645548,12.4,0,11.98484592,0,49.93685802,0.00431399,,,
72fcccb3-bc68-413e-b4b7-763feea0f001,GradientBoostingClassifier_BASE_LINE_VALUES,POSTPROCESSING,BINARY DEBIASER,BASE_LINE_VALUES,1,1,0.454054054,1,1,1,84,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,1,1,1,0,0,0,0,101,101,84,101,84,1,0,0,0,0,0,0,0,0,0,0,1.290983607,0,0,0,0.110850898,0,1,1,0,0.454054054,[0.65405405],101,0.110850898,0.250668975,1,1,0,1,1,1,-303256.1644,0,1.025832004,1,1.014599516,0.914891005,10.8,0,10.21832285,0,42.57634521,0.003678123,,,
